occurrenceID	inst	kingdom
http://id.luomus.fi/MY.12091708	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086963	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086979	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072695	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072603	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072631	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072635	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072703	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072899	Helsinki	incertae sedis
http://id.luomus.fi/MY.12092012	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089256	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061883	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061891	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061847	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061851	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101305	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101337	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101333	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101325	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101393	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101369	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101229	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101273	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101257	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101249	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101285	Helsinki	incertae sedis
http://id.luomus.fi/MY.12088588	Helsinki	incertae sedis
http://id.luomus.fi/MY.12088576	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074191	Helsinki	incertae sedis
http://id.luomus.fi/MY.12088752	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074291	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074275	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074207	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074203	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074247	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074243	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074263	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074323	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074319	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074335	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074339	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074351	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074359	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074375	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074303	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074563	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074555	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074591	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074571	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074523	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074515	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089220	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089216	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089200	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089224	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089140	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089164	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089180	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089184	Helsinki	incertae sedis
http://id.luomus.fi/MY.12063191	Helsinki	incertae sedis
http://id.luomus.fi/MY.12063199	Helsinki	incertae sedis
http://id.luomus.fi/MY.12063207	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097568	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097572	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097552	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097536	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058859	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103129	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103109	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058923	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058935	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058951	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058903	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058891	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078203	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078227	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078311	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078239	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078271	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078255	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078275	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078283	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101533	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101573	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101561	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101429	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101405	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101473	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101445	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101433	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101477	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101745	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101725	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101729	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101785	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101781	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101773	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101829	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101813	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101621	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101601	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101673	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101633	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101693	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101677	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101705	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101845	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101873	Helsinki	incertae sedis
http://id.luomus.fi/MY.12076747	Helsinki	incertae sedis
http://id.luomus.fi/MY.12076755	Helsinki	incertae sedis
http://id.luomus.fi/MY.12062907	Helsinki	incertae sedis
http://id.luomus.fi/MY.12062919	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082703	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082711	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082691	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082699	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082687	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082743	Helsinki	incertae sedis
http://id.luomus.fi/MY.12102589	Helsinki	incertae sedis
http://id.luomus.fi/MY.12102585	Helsinki	incertae sedis
http://id.luomus.fi/MY.11915073	Helsinki	incertae sedis
http://id.luomus.fi/MY.11915033	Helsinki	incertae sedis
http://id.luomus.fi/MY.12132014	Helsinki	Plantae
http://id.luomus.fi/MY.12132018	Helsinki	Plantae
http://id.luomus.fi/MY.12132038	Helsinki	Plantae
http://id.luomus.fi/MY.12132026	Helsinki	Plantae
http://id.luomus.fi/MY.12132090	Helsinki	Plantae
http://id.luomus.fi/MY.12132062	Helsinki	Plantae
http://id.luomus.fi/MY.12132050	Helsinki	Plantae
http://id.luomus.fi/MY.12132257	Helsinki	Plantae
http://id.luomus.fi/MY.12132249	Helsinki	Plantae
http://id.luomus.fi/MY.12132269	Helsinki	Plantae
http://id.luomus.fi/MY.12132213	Helsinki	Plantae
http://id.luomus.fi/MY.12132217	Helsinki	Plantae
http://id.luomus.fi/MY.12132235	Helsinki	Plantae
http://id.luomus.fi/MY.12132297	Helsinki	Plantae
http://id.luomus.fi/MY.12132301	Helsinki	Plantae
http://id.luomus.fi/MY.12132138	Helsinki	Plantae
http://id.luomus.fi/MY.12132142	Helsinki	Plantae
http://id.luomus.fi/MY.12132130	Helsinki	Plantae
http://id.luomus.fi/MY.12132153	Helsinki	Plantae
http://id.luomus.fi/MY.12132114	Helsinki	Plantae
http://id.luomus.fi/MY.12132185	Helsinki	Plantae
http://id.luomus.fi/MY.12132177	Helsinki	Plantae
http://id.luomus.fi/MY.12132455	Helsinki	Plantae
http://id.luomus.fi/MY.12132459	Helsinki	Plantae
http://id.luomus.fi/MY.12132483	Helsinki	Plantae
http://id.luomus.fi/MY.12132527	Helsinki	Plantae
http://id.luomus.fi/MY.12132543	Helsinki	Plantae
http://id.luomus.fi/MY.12132519	Helsinki	Plantae
http://id.luomus.fi/MY.12132507	Helsinki	Plantae
http://id.luomus.fi/MY.12132398	Helsinki	Plantae
http://id.luomus.fi/MY.12132337	Helsinki	Plantae
http://id.luomus.fi/MY.12132387	Helsinki	Plantae
http://id.luomus.fi/MY.12132408	Helsinki	Plantae
http://id.luomus.fi/MY.12132712	Helsinki	Plantae
http://id.luomus.fi/MY.12132700	Helsinki	Plantae
http://id.luomus.fi/MY.12132780	Helsinki	Plantae
http://id.luomus.fi/MY.12132788	Helsinki	Plantae
http://id.luomus.fi/MY.12132577	Helsinki	Plantae
http://id.luomus.fi/MY.12132569	Helsinki	Plantae
http://id.luomus.fi/MY.12132656	Helsinki	Plantae
http://id.luomus.fi/MY.12132660	Helsinki	Plantae
http://id.luomus.fi/MY.12132668	Helsinki	Plantae
http://id.luomus.fi/MY.12132680	Helsinki	Plantae
http://id.luomus.fi/MY.12132621	Helsinki	Plantae
http://id.luomus.fi/MY.12132633	Helsinki	Plantae
http://id.luomus.fi/MY.12131626	Helsinki	Plantae
http://id.luomus.fi/MY.12131614	Helsinki	Plantae
http://id.luomus.fi/MY.12131698	Helsinki	Plantae
http://id.luomus.fi/MY.12131630	Helsinki	Plantae
http://id.luomus.fi/MY.12131658	Helsinki	Plantae
http://id.luomus.fi/MY.12131496	Helsinki	Plantae
http://id.luomus.fi/MY.12131556	Helsinki	Plantae
http://id.luomus.fi/MY.12131586	Helsinki	Plantae
http://id.luomus.fi/MY.12131528	Helsinki	Plantae
http://id.luomus.fi/MY.12131524	Helsinki	Plantae
http://id.luomus.fi/MY.12131516	Helsinki	Plantae
http://id.luomus.fi/MY.12131536	Helsinki	Plantae
http://id.luomus.fi/MY.12131843	Helsinki	Plantae
http://id.luomus.fi/MY.12131851	Helsinki	Plantae
http://id.luomus.fi/MY.12131859	Helsinki	Plantae
http://id.luomus.fi/MY.12131801	Helsinki	Plantae
http://id.luomus.fi/MY.12131883	Helsinki	Plantae
http://id.luomus.fi/MY.12131891	Helsinki	Plantae
http://id.luomus.fi/MY.12131899	Helsinki	Plantae
http://id.luomus.fi/MY.12131738	Helsinki	Plantae
http://id.luomus.fi/MY.12131742	Helsinki	Plantae
http://id.luomus.fi/MY.12131793	Helsinki	Plantae
http://id.luomus.fi/MY.12131750	Helsinki	Plantae
http://id.luomus.fi/MY.12131789	Helsinki	Plantae
http://id.luomus.fi/MY.12131777	Helsinki	Plantae
http://id.luomus.fi/MY.12131984	Helsinki	Plantae
http://id.luomus.fi/MY.12131988	Helsinki	Plantae
http://id.luomus.fi/MY.12131919	Helsinki	Plantae
http://id.luomus.fi/MY.12131944	Helsinki	Plantae
http://id.luomus.fi/MY.12131930	Helsinki	Plantae
http://id.luomus.fi/MY.12130067	Helsinki	Plantae
http://id.luomus.fi/MY.12130071	Helsinki	Plantae
http://id.luomus.fi/MY.12130059	Helsinki	Plantae
http://id.luomus.fi/MY.12130047	Helsinki	Plantae
http://id.luomus.fi/MY.12130119	Helsinki	Plantae
http://id.luomus.fi/MY.12130107	Helsinki	Plantae
http://id.luomus.fi/MY.12130279	Helsinki	Plantae
http://id.luomus.fi/MY.12130263	Helsinki	Plantae
http://id.luomus.fi/MY.12130351	Helsinki	Plantae
http://id.luomus.fi/MY.12130359	Helsinki	Plantae
http://id.luomus.fi/MY.12130383	Helsinki	Plantae
http://id.luomus.fi/MY.12130367	Helsinki	Plantae
http://id.luomus.fi/MY.12130311	Helsinki	Plantae
http://id.luomus.fi/MY.12130335	Helsinki	Plantae
http://id.luomus.fi/MY.12130339	Helsinki	Plantae
http://id.luomus.fi/MY.12130155	Helsinki	incertae sedis
http://id.luomus.fi/MY.12130163	Helsinki	incertae sedis
http://id.luomus.fi/MY.12130175	Helsinki	Plantae
http://id.luomus.fi/MY.12130167	Helsinki	incertae sedis
http://id.luomus.fi/MY.12130231	Helsinki	Plantae
http://id.luomus.fi/MY.12130255	Helsinki	Plantae
http://id.luomus.fi/MY.12130247	Helsinki	Plantae
http://id.luomus.fi/MY.12130207	Helsinki	Plantae
http://id.luomus.fi/MY.12130515	Helsinki	Plantae
http://id.luomus.fi/MY.12130539	Helsinki	Plantae
http://id.luomus.fi/MY.12130527	Helsinki	Plantae
http://id.luomus.fi/MY.12130595	Helsinki	Plantae
http://id.luomus.fi/MY.12130551	Helsinki	Plantae
http://id.luomus.fi/MY.12130555	Helsinki	Plantae
http://id.luomus.fi/MY.12130563	Helsinki	Plantae
http://id.luomus.fi/MY.12130399	Helsinki	Plantae
http://id.luomus.fi/MY.12130407	Helsinki	Plantae
http://id.luomus.fi/MY.12130475	Helsinki	Plantae
http://id.luomus.fi/MY.12130483	Helsinki	Plantae
http://id.luomus.fi/MY.12130499	Helsinki	Plantae
http://id.luomus.fi/MY.12130451	Helsinki	Plantae
http://id.luomus.fi/MY.12130459	Helsinki	Plantae
http://id.luomus.fi/MY.12130771	Helsinki	Plantae
http://id.luomus.fi/MY.12130779	Helsinki	Plantae
http://id.luomus.fi/MY.12130715	Helsinki	Plantae
http://id.luomus.fi/MY.12130731	Helsinki	Plantae
http://id.luomus.fi/MY.12130787	Helsinki	Plantae
http://id.luomus.fi/MY.12130791	Helsinki	Plantae
http://id.luomus.fi/MY.12130627	Helsinki	Plantae
http://id.luomus.fi/MY.12130655	Helsinki	Plantae
http://id.luomus.fi/MY.12130615	Helsinki	Plantae
http://id.luomus.fi/MY.12130603	Helsinki	Plantae
http://id.luomus.fi/MY.12130695	Helsinki	Plantae
http://id.luomus.fi/MY.12130683	Helsinki	Plantae
http://id.luomus.fi/MY.12130907	Helsinki	Plantae
http://id.luomus.fi/MY.12130935	Helsinki	Plantae
http://id.luomus.fi/MY.12130815	Helsinki	Plantae
http://id.luomus.fi/MY.12130803	Helsinki	Plantae
http://id.luomus.fi/MY.12130891	Helsinki	Plantae
http://id.luomus.fi/MY.12130899	Helsinki	Plantae
http://id.luomus.fi/MY.12130823	Helsinki	Plantae
http://id.luomus.fi/MY.12130855	Helsinki	Plantae
http://id.luomus.fi/MY.5411300	Helsinki	Plantae
http://id.luomus.fi/MY.12139746	Helsinki	incertae sedis
http://id.luomus.fi/MY.12139742	Helsinki	incertae sedis
http://id.luomus.fi/MY.12139730	Helsinki	incertae sedis
http://id.luomus.fi/MY.12139758	Helsinki	incertae sedis
http://id.luomus.fi/MY.12139770	Helsinki	incertae sedis
http://id.luomus.fi/MY.12139978	Helsinki	Plantae
http://id.luomus.fi/MY.12139922	Helsinki	Plantae
http://id.luomus.fi/MY.12139982	Helsinki	Plantae
http://id.luomus.fi/MY.12139950	Helsinki	Plantae
http://id.luomus.fi/MY.12139998	Helsinki	Plantae
http://id.luomus.fi/MY.12137790	Helsinki	Plantae
http://id.luomus.fi/MY.12140034	Helsinki	Plantae
http://id.luomus.fi/MY.12140030	Helsinki	Plantae
http://id.luomus.fi/MY.12140006	Helsinki	Plantae
http://id.luomus.fi/MY.12140010	Helsinki	Plantae
http://id.luomus.fi/MY.12140310	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140334	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140398	Helsinki	Plantae
http://id.luomus.fi/MY.12140358	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140366	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140270	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140294	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140258	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140246	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140426	Helsinki	Plantae
http://id.luomus.fi/MY.12140418	Helsinki	Plantae
http://id.luomus.fi/MY.12140410	Helsinki	Plantae
http://id.luomus.fi/MY.12141526	Helsinki	incertae sedis
http://id.luomus.fi/MY.12141510	Helsinki	incertae sedis
http://id.luomus.fi/MY.12141550	Helsinki	incertae sedis
http://id.luomus.fi/MY.12141542	Helsinki	incertae sedis
http://id.luomus.fi/MY.12033047	Helsinki	Plantae
http://id.luomus.fi/MY.12033042	Helsinki	Plantae
http://id.luomus.fi/MY.12033097	Helsinki	Plantae
http://id.luomus.fi/MY.12033082	Helsinki	Plantae
http://id.luomus.fi/MY.12033218	Helsinki	Plantae
http://id.luomus.fi/MY.12033208	Helsinki	Plantae
http://id.luomus.fi/MY.12033163	Helsinki	Plantae
http://id.luomus.fi/MY.12033153	Helsinki	Plantae
http://id.luomus.fi/MY.12033114	Helsinki	Plantae
http://id.luomus.fi/MY.12033101	Helsinki	Plantae
http://id.luomus.fi/MY.12033198	Helsinki	Plantae
http://id.luomus.fi/MY.12033331	Helsinki	Plantae
http://id.luomus.fi/MY.12033299	Helsinki	Plantae
http://id.luomus.fi/MY.12033295	Helsinki	Plantae
http://id.luomus.fi/MY.12033258	Helsinki	Plantae
http://id.luomus.fi/MY.12033253	Helsinki	Plantae
http://id.luomus.fi/MY.12033223	Helsinki	Plantae
http://id.luomus.fi/MY.12033443	Helsinki	Plantae
http://id.luomus.fi/MY.12033403	Helsinki	Plantae
http://id.luomus.fi/MY.12033418	Helsinki	Plantae
http://id.luomus.fi/MY.12033373	Helsinki	Plantae
http://id.luomus.fi/MY.12033356	Helsinki	Plantae
http://id.luomus.fi/MY.12033583	Helsinki	Plantae
http://id.luomus.fi/MY.12033562	Helsinki	Plantae
http://id.luomus.fi/MY.12033528	Helsinki	Plantae
http://id.luomus.fi/MY.12033513	Helsinki	Plantae
http://id.luomus.fi/MY.12033475	Helsinki	Plantae
http://id.luomus.fi/MY.12033468	Helsinki	Plantae
http://id.luomus.fi/MY.12033606	Helsinki	Plantae
http://id.luomus.fi/MY.12033693	Helsinki	Plantae
http://id.luomus.fi/MY.12033662	Helsinki	Plantae
http://id.luomus.fi/MY.12033652	Helsinki	Plantae
http://id.luomus.fi/MY.12033596	Helsinki	Plantae
http://id.luomus.fi/MY.12033592	Helsinki	Plantae
http://id.luomus.fi/MY.12033709	Helsinki	Plantae
http://id.luomus.fi/MY.12033731	Helsinki	Plantae
http://id.luomus.fi/MY.12033701	Helsinki	Plantae
http://id.luomus.fi/MY.12033776	Helsinki	Plantae
http://id.luomus.fi/MY.12033780	Helsinki	incertae sedis
http://id.luomus.fi/MY.12033744	Helsinki	Plantae
http://id.luomus.fi/MY.12033850	Helsinki	Plantae
http://id.luomus.fi/MY.12033838	Helsinki	Plantae
http://id.luomus.fi/MY.12033842	Helsinki	Plantae
http://id.luomus.fi/MY.12033817	Helsinki	Plantae
http://id.luomus.fi/MY.12033800	Helsinki	Plantae
http://id.luomus.fi/MY.12033873	Helsinki	Plantae
http://id.luomus.fi/MY.12051426	Helsinki	Plantae
http://id.luomus.fi/MY.12051406	Helsinki	Plantae
http://id.luomus.fi/MY.12051450	Helsinki	Plantae
http://id.luomus.fi/MY.12051455	Helsinki	Plantae
http://id.luomus.fi/MY.12051569	Helsinki	Plantae
http://id.luomus.fi/MY.12051578	Helsinki	Plantae
http://id.luomus.fi/MY.12051502	Helsinki	Plantae
http://id.luomus.fi/MY.12051516	Helsinki	Plantae
http://id.luomus.fi/MY.12051559	Helsinki	Plantae
http://id.luomus.fi/MY.12051554	Helsinki	Plantae
http://id.luomus.fi/MY.12051603	Helsinki	Plantae
http://id.luomus.fi/MY.12051615	Helsinki	Plantae
http://id.luomus.fi/MY.12051640	Helsinki	Plantae
http://id.luomus.fi/MY.12051655	Helsinki	Plantae
http://id.luomus.fi/MY.12051727	Helsinki	Plantae
http://id.luomus.fi/MY.12051746	Helsinki	Plantae
http://id.luomus.fi/MY.12051766	Helsinki	Plantae
http://id.luomus.fi/MY.12051776	Helsinki	Plantae
http://id.luomus.fi/MY.12051700	Helsinki	Plantae
http://id.luomus.fi/MY.12051712	Helsinki	Plantae
http://id.luomus.fi/MY.12051861	Helsinki	Plantae
http://id.luomus.fi/MY.12051871	Helsinki	Plantae
http://id.luomus.fi/MY.12051821	Helsinki	Plantae
http://id.luomus.fi/MY.12051836	Helsinki	Plantae
http://id.luomus.fi/MY.12133102	Helsinki	Fungi
http://id.luomus.fi/MY.12133130	Helsinki	Fungi
http://id.luomus.fi/MY.12133114	Helsinki	Fungi
http://id.luomus.fi/MY.12133186	Helsinki	Fungi
http://id.luomus.fi/MY.12133150	Helsinki	Fungi
http://id.luomus.fi/MY.12133166	Helsinki	Fungi
http://id.luomus.fi/MY.12133142	Helsinki	Fungi
http://id.luomus.fi/MY.12133062	Helsinki	Fungi
http://id.luomus.fi/MY.12133090	Helsinki	Fungi
http://id.luomus.fi/MY.12133094	Helsinki	Fungi
http://id.luomus.fi/MY.12133034	Helsinki	Fungi
http://id.luomus.fi/MY.12133046	Helsinki	Fungi
http://id.luomus.fi/MY.12133218	Helsinki	Fungi
http://id.luomus.fi/MY.12133210	Helsinki	Fungi
http://id.luomus.fi/MY.12031953	Helsinki	Plantae
http://id.luomus.fi/MY.12031949	Helsinki	Plantae
http://id.luomus.fi/MY.12031929	Helsinki	Plantae
http://id.luomus.fi/MY.12031913	Helsinki	Plantae
http://id.luomus.fi/MY.12032017	Helsinki	Plantae
http://id.luomus.fi/MY.12031585	Helsinki	Plantae
http://id.luomus.fi/MY.12031581	Helsinki	Plantae
http://id.luomus.fi/MY.12031669	Helsinki	Plantae
http://id.luomus.fi/MY.12031641	Helsinki	Plantae
http://id.luomus.fi/MY.12031633	Helsinki	Plantae
http://id.luomus.fi/MY.12031605	Helsinki	Plantae
http://id.luomus.fi/MY.12031793	Helsinki	Plantae
http://id.luomus.fi/MY.12031789	Helsinki	Plantae
http://id.luomus.fi/MY.12031761	Helsinki	Plantae
http://id.luomus.fi/MY.12031897	Helsinki	Plantae
http://id.luomus.fi/MY.12034524	Helsinki	Plantae
http://id.luomus.fi/MY.12034609	Helsinki	Plantae
http://id.luomus.fi/MY.12034593	Helsinki	Plantae
http://id.luomus.fi/MY.12032178	Helsinki	Plantae
http://id.luomus.fi/MY.12032689	Helsinki	Plantae
http://id.luomus.fi/MY.12032692	Helsinki	Plantae
http://id.luomus.fi/MY.12032890	Helsinki	Plantae
http://id.luomus.fi/MY.12032874	Helsinki	Plantae
http://id.luomus.fi/MY.12032846	Helsinki	Plantae
http://id.luomus.fi/MY.12032834	Helsinki	Plantae
http://id.luomus.fi/MY.12032894	Helsinki	Plantae
http://id.luomus.fi/MY.12032978	Helsinki	Plantae
http://id.luomus.fi/MY.12032950	Helsinki	Plantae
http://id.luomus.fi/MY.12032942	Helsinki	Plantae
http://id.luomus.fi/MY.12032906	Helsinki	Plantae
http://id.luomus.fi/MY.12035194	Helsinki	Plantae
http://id.luomus.fi/MY.12035377	Helsinki	Plantae
http://id.luomus.fi/MY.12035401	Helsinki	Plantae
http://id.luomus.fi/MY.12031348	Helsinki	Plantae
http://id.luomus.fi/MY.12032918	Helsinki	Plantae
http://id.luomus.fi/MY.12054189	Helsinki	incertae sedis
http://id.luomus.fi/MY.11908942	Helsinki	Chromista
http://id.luomus.fi/MY.11908978	Helsinki	Plantae
http://id.luomus.fi/MY.8579287	Helsinki	Plantae
http://id.luomus.fi/MY.12085543	Helsinki	incertae sedis
http://id.luomus.fi/MY.12085547	Helsinki	incertae sedis
http://id.luomus.fi/MY.12085947	Helsinki	incertae sedis
http://id.luomus.fi/MY.12085943	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091100	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091432	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091448	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091452	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098532	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098536	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098544	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098540	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098556	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098552	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098568	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098564	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098648	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098776	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098772	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098752	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098756	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098796	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098792	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098732	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098728	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084675	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084759	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084783	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084787	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084799	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084703	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084727	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084747	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084743	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084739	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084807	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070927	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070923	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070959	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070895	Helsinki	incertae sedis
http://id.luomus.fi/MY.12087960	Helsinki	incertae sedis
http://id.luomus.fi/MY.12087964	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091720	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091724	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091768	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091716	Helsinki	incertae sedis
http://id.luomus.fi/MY.12066951	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086775	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086843	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086831	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086835	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086983	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072595	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072591	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072599	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072639	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072627	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072715	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072719	Helsinki	incertae sedis
